Artist,Song,Explicit,Explicit_f,Year,Popularity,Popularity_f,Danceability,Energy,Speechiness,Acousticness,Liveness,Valence,Genre
My Chemical Romance,Welcome to the Black Parade,0,FALSE,2006,0.76,76,0.217,0.905,0.0752,0.000289,0.222,0.236,rock
Red Hot Chili Peppers,Dani California,0,FALSE,2006,0.76,76,0.556,0.913,0.0437,0.0193,0.346,0.73,rock
David Guetta,Memories (feat. Kid Cudi),0,FALSE,2010,0.76,76,0.546,0.916,0.255,0.00144,0.251,0.375,"hip hop, pop, Dance/Electronic"
Coldplay,Adventure of a Lifetime,0,FALSE,2015,0.76,76,0.638,0.924,0.036,0.00205,0.149,0.53,"rock, pop"
Selena Gomez & The Scene,Who Says,0,FALSE,2011,0.76,76,0.682,0.927,0.0479,0.0843,0.149,0.744,"pop, Dance/Electronic"
Foo Fighters,Best of You,0,FALSE,2005,0.76,76,0.366,0.94,0.0696,0.000769,0.188,0.369,"rock, metal"
Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",1,TRUE,2016,0.77,77,0.492,0.275,0.3,0.687,0.101,0.18,"hip hop, pop"
Drake,Nonstop,1,TRUE,2018,0.77,77,0.912,0.412,0.123,0.0165,0.104,0.423,"hip hop, pop, R&B"
Miley Cyrus,Wrecking Ball,0,FALSE,2013,0.77,77,0.53,0.422,0.0342,0.407,0.107,0.349,pop
Lorde,Royals,0,FALSE,2013,0.77,77,0.674,0.428,0.122,0.121,0.132,0.337,"pop, Dance/Electronic"
ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,0,FALSE,2017,0.77,77,0.259,0.437,0.0386,0.102,0.106,0.0951,"pop, Dance/Electronic"
Halsey,Without Me,1,TRUE,2018,0.77,77,0.752,0.488,0.0705,0.297,0.0936,0.533,"pop, Dance/Electronic"
Bad Bunny,MIA (feat. Drake),0,FALSE,2018,0.77,77,0.817,0.539,0.0621,0.0141,0.099,0.158,latin
Martin Garrix,Scared to Be Lonely,0,FALSE,2017,0.77,77,0.584,0.54,0.0576,0.0895,0.261,0.195,"pop, Dance/Electronic"
Alicia Keys,No One,0,FALSE,2007,0.77,77,0.644,0.549,0.0285,0.0209,0.134,0.167,"pop, R&B"
Nelly,Dilemma,1,TRUE,2002,0.77,77,0.727,0.552,0.14,0.227,0.198,0.607,"hip hop, pop, R&B"
Post Malone,Psycho (feat. Ty Dolla $ign),1,TRUE,2018,0.77,77,0.75,0.56,0.105,0.546,0.111,0.459,hip hop
Justin Bieber,What Do You Mean?,0,FALSE,2015,0.77,77,0.845,0.567,0.0956,0.59,0.0811,0.793,pop
Playboi Carti,Magnolia,1,TRUE,2017,0.77,77,0.791,0.582,0.286,0.0114,0.35,0.443,hip hop
Lil Peep,Save That Shit,1,TRUE,2017,0.77,77,0.534,0.583,0.0288,0.0262,0.421,0.145,hip hop
Stromae,Alors on danse - Radio Edit,0,FALSE,2010,0.77,77,0.791,0.59,0.0793,0.0994,0.065,0.714,pop
Kodak Black,ZEZE (feat. Travis Scott & Offset),1,TRUE,2018,0.77,77,0.861,0.603,0.176,0.0521,0.0924,0.504,hip hop
Sheck Wes,Mo Bamba,1,TRUE,2018,0.77,77,0.729,0.625,0.0315,0.194,0.248,0.261,hip hop
Drake,Hotline Bling,0,FALSE,2016,0.77,77,0.891,0.628,0.0551,0.00258,0.0504,0.552,"hip hop, pop, R&B"
Train,Drops of Jupiter (Tell Me),0,FALSE,2001,0.77,77,0.481,0.638,0.0276,0.153,0.154,0.497,pop
Rihanna,Pon de Replay,0,FALSE,2005,0.77,77,0.779,0.64,0.159,0.000155,0.101,0.498,"hip hop, pop, R&B"
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",1,TRUE,2011,0.77,77,0.715,0.655,0.137,0.0525,0.115,0.531,"hip hop, pop"
Franz Ferdinand,Take Me Out,0,FALSE,2004,0.77,77,0.277,0.663,0.0377,0.000409,0.136,0.527,rock
Rihanna,Don't Stop The Music,0,FALSE,2008,0.77,77,0.835,0.669,0.0643,0.0336,0.0535,0.542,"hip hop, pop, R&B"
R. City,Locked Away (feat. Adam Levine),0,FALSE,2015,0.77,77,0.509,0.671,0.0678,0.304,0.0452,0.55,pop
G-Eazy,"Me, Myself & I",1,TRUE,2015,0.77,77,0.756,0.674,0.0959,0.0184,0.158,0.389,"hip hop, pop"
Eminem,Mockingbird,1,TRUE,2004,0.77,77,0.637,0.678,0.266,0.209,0.156,0.254,hip hop
Empire of the Sun,Walking On A Dream,0,FALSE,2008,0.77,77,0.871,0.701,0.0458,0.257,0.0589,0.716,"rock, pop, Dance/Electronic"
Ariana Grande,no tears left to cry,0,FALSE,2018,0.77,77,0.699,0.713,0.0594,0.04,0.294,0.354,pop
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,1,TRUE,2016,0.77,77,0.664,0.714,0.111,0.0353,0.0843,0.71,"hip hop, pop, Dance/Electronic"
Jeremih,oui,0,FALSE,2015,0.77,77,0.418,0.724,0.0964,0.213,0.112,0.604,"hip hop, pop, R&B"
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",1,TRUE,2004,0.77,77,0.686,0.735,0.264,0.00921,0.342,0.0596,hip hop
Pitbull,Feel This Moment (feat. Christina Aguilera),0,FALSE,2012,0.77,77,0.673,0.758,0.158,0.039,0.341,0.542,"hip hop, pop, latin"
Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",0,FALSE,2010,0.77,77,0.722,0.761,0.0475,0.0117,0.315,0.624,pop
Rixton,Me And My Broken Heart,0,FALSE,2014,0.77,77,0.545,0.783,0.0345,0.00489,0.132,0.551,pop
Imagine Dragons,Radioactive,0,FALSE,2012,0.77,77,0.448,0.784,0.0627,0.106,0.668,0.236,rock
The Game,Hate It Or Love It,1,TRUE,2005,0.77,77,0.802,0.785,0.207,0.14,0.123,0.435,"hip hop, pop"
Jessie J,Bang Bang,0,FALSE,2014,0.77,77,0.706,0.786,0.091,0.26,0.38,0.751,"hip hop, pop"
Taylor Swift,Style,0,FALSE,2014,0.77,77,0.588,0.791,0.0402,0.00245,0.118,0.487,pop
Ariana Grande,boyfriend (with Social House),1,TRUE,2019,0.77,77,0.4,0.795,0.461,0.119,0.159,0.702,pop
Lady Gaga,Poker Face,0,FALSE,2008,0.77,77,0.851,0.806,0.0787,0.118,0.121,0.787,pop
Modjo,Lady - Hear Me Tonight,0,FALSE,2001,0.77,77,0.72,0.808,0.0379,0.00793,0.0634,0.869,Dance/Electronic
One Direction,Perfect,0,FALSE,2015,0.77,77,0.647,0.823,0.0762,0.0598,0.119,0.396,pop
Britney Spears,Oops!...I Did It Again,0,FALSE,2000,0.77,77,0.751,0.834,0.0437,0.3,0.355,0.894,pop
Train,Drive By,0,FALSE,2012,0.77,77,0.765,0.837,0.032,0.00107,0.0801,0.721,pop
Bruno Mars,Just the Way You Are,0,FALSE,2010,0.77,77,0.635,0.841,0.0422,0.0134,0.0622,0.424,pop
The Wanted,Glad You Came,0,FALSE,2011,0.77,77,0.722,0.851,0.0639,0.0319,0.108,0.452,"pop, Dance/Electronic"
Avicii,Without You (feat. Sandro Cavazza),1,TRUE,2017,0.77,77,0.662,0.858,0.0428,0.00163,0.0456,0.295,"pop, Dance/Electronic"
Flo Rida,Wild Ones (feat. Sia),0,FALSE,2012,0.77,77,0.608,0.86,0.0554,0.0991,0.262,0.437,"hip hop, pop"
Maroon 5,This Love,0,FALSE,2002,0.77,77,0.712,0.862,0.0378,0.0525,0.093,0.809,pop
Owl City,Good Time,0,FALSE,2012,0.77,77,0.56,0.872,0.14,0.0239,0.371,0.682,"rock, pop"
Mabel,Don't Call Me Up,0,FALSE,2019,0.77,77,0.674,0.881,0.147,0.296,0.0793,0.234,"pop, Dance/Electronic"
Avicii,Levels - Radio Edit,0,FALSE,2011,0.77,77,0.584,0.889,0.0343,0.0462,0.309,0.464,"pop, Dance/Electronic"
Drake,Nice For What,1,TRUE,2018,0.77,77,0.585,0.909,0.0707,0.0891,0.119,0.758,"hip hop, pop, R&B"
Linkin Park,What I've Done,0,FALSE,2007,0.77,77,0.623,0.93,0.0324,0.0141,0.138,0.287,"rock, metal"
MGMT,Kids,0,FALSE,2007,0.77,77,0.451,0.931,0.0719,0.00076,0.361,0.172,rock
Flo Rida,Whistle,0,FALSE,2012,0.77,77,0.747,0.937,0.0453,0.0208,0.29,0.739,"hip hop, pop"
Green Day,American Idiot,1,TRUE,2004,0.77,77,0.38,0.988,0.0639,2.64E-05,0.368,0.769,rock
Plain White T's,Hey There Delilah,0,FALSE,2005,0.78,78,0.656,0.291,0.0293,0.872,0.114,0.298,pop
Bryson Tiller,Don't,1,TRUE,2015,0.78,78,0.765,0.356,0.195,0.223,0.0963,0.189,"hip hop, pop, R&B"
Bryson Tiller,Don't,1,TRUE,2015,0.78,78,0.765,0.356,0.195,0.223,0.0963,0.189,"hip hop, pop, R&B"
Meek Mill,Going Bad (feat. Drake),1,TRUE,2018,0.78,78,0.889,0.496,0.0905,0.259,0.252,0.544,"hip hop, pop"
Dave,Location (feat. Burna Boy),1,TRUE,2019,0.78,78,0.812,0.496,0.297,0.271,0.0955,0.55,hip hop
Justin Timberlake,Mirrors,0,FALSE,2013,0.78,78,0.574,0.512,0.0503,0.234,0.0946,0.512,pop
Dominic Fike,3 Nights,0,FALSE,2018,0.78,78,0.815,0.518,0.0897,0.223,0.104,0.877,"rock, pop"
Becky G,Shower,0,FALSE,2014,0.78,78,0.699,0.529,0.0487,0.0317,0.285,0.121,"pop, latin"
Dua Lipa,IDGAF,1,TRUE,2017,0.78,78,0.836,0.544,0.0943,0.0403,0.0824,0.51,pop
Shawn Mendes,Señorita,0,FALSE,2019,0.78,78,0.759,0.548,0.029,0.0392,0.0828,0.749,pop
Bruno Mars,Grenade,0,FALSE,2010,0.78,78,0.704,0.558,0.0542,0.148,0.107,0.245,pop
Carly Rae Jepsen,Call Me Maybe,0,FALSE,2012,0.78,78,0.783,0.58,0.0408,0.0114,0.108,0.66,"pop, Dance/Electronic"
Justin Timberlake,SexyBack (feat. Timbaland),1,TRUE,2006,0.78,78,0.967,0.583,0.0789,0.0584,0.0519,0.964,pop
Tones And I,Dance Monkey,0,FALSE,2019,0.78,78,0.824,0.588,0.0924,0.692,0.149,0.513,pop
Sean Paul,Temperature,0,FALSE,2005,0.78,78,0.951,0.6,0.0685,0.106,0.0712,0.822,"hip hop, pop"
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0,FALSE,2015,0.78,78,0.262,0.606,0.0484,0.247,0.125,0.275,"pop, rock, Dance/Electronic"
Miguel,Sure Thing,0,FALSE,2010,0.78,78,0.684,0.607,0.1,0.0267,0.191,0.498,"pop, R&B"
Miley Cyrus,We Can't Stop,0,FALSE,2013,0.78,78,0.613,0.622,0.0334,0.00882,0.37,0.484,pop
Alan Walker,Faded,0,FALSE,2018,0.78,78,0.468,0.627,0.0476,0.0281,0.11,0.159,Dance/Electronic
21 Savage,a lot,1,TRUE,2018,0.78,78,0.837,0.636,0.086,0.0395,0.342,0.274,hip hop
Polo G,Pop Out (feat. Lil Tjay),1,TRUE,2019,0.78,78,0.772,0.639,0.467,0.15,0.0698,0.261,hip hop
Lil Tecca,Ransom,1,TRUE,2019,0.78,78,0.745,0.642,0.287,0.0204,0.0658,0.226,hip hop
Ariana Grande,God is a woman,1,TRUE,2018,0.78,78,0.602,0.658,0.0558,0.0233,0.237,0.268,pop
Sean Kingston,Beautiful Girls,0,FALSE,2007,0.78,78,0.762,0.661,0.0687,0.15,0.256,0.769,"hip hop, pop, R&B"
Owl City,Fireflies,0,FALSE,2009,0.78,78,0.512,0.662,0.0439,0.0275,0.118,0.472,"rock, pop"
Taylor Swift,Wildest Dreams,0,FALSE,2014,0.78,78,0.553,0.664,0.0741,0.0709,0.106,0.467,pop
will.i.am,Scream & Shout,1,TRUE,2013,0.78,78,0.772,0.685,0.0696,0.019,0.131,0.501,"hip hop, pop"
MARINA,Primadonna,0,FALSE,2012,0.78,78,0.66,0.689,0.0337,0.0884,0.0922,0.427,"pop, Dance/Electronic"
Bruno Mars,Treasure,1,TRUE,2012,0.78,78,0.874,0.692,0.0431,0.0412,0.324,0.937,pop
Kanye West,Gold Digger,1,TRUE,2005,0.78,78,0.629,0.696,0.348,0.0195,0.0554,0.623,hip hop
Kesha,Die Young,0,FALSE,2012,0.78,78,0.711,0.7,0.046,0.00498,0.215,0.801,"pop, Dance/Electronic"
Taylor Swift,Cruel Summer,0,FALSE,2019,0.78,78,0.552,0.702,0.157,0.117,0.105,0.564,pop
Estelle,American Boy,1,TRUE,2008,0.78,78,0.727,0.729,0.326,0.171,0.07,0.512,R&B
Shawn Mendes,Stitches,0,FALSE,2015,0.78,78,0.746,0.754,0.0676,0.0152,0.0486,0.746,pop
Nickelback,How You Remind Me,0,FALSE,2001,0.78,78,0.446,0.764,0.033,0.00135,0.099,0.543,"rock, metal"
Dynoro,In My Mind,0,FALSE,2018,0.78,78,0.694,0.77,0.149,0.176,0.118,0.163,"pop, Dance/Electronic"
Avril Lavigne,Complicated,0,FALSE,2002,0.78,78,0.585,0.776,0.0459,0.0572,0.3,0.427,pop
Sia,Chandelier,0,FALSE,2014,0.78,78,0.399,0.787,0.0499,0.0197,0.0685,0.572,pop
Red Hot Chili Peppers,Otherside,0,FALSE,1999,0.78,78,0.458,0.795,0.0574,0.00316,0.0756,0.513,rock
Bruno Mars,24K Magic,0,FALSE,2016,0.78,78,0.818,0.803,0.0797,0.034,0.153,0.632,pop
Selena Gomez,Wolves,0,FALSE,2017,0.78,78,0.724,0.804,0.0448,0.124,0.204,0.306,pop
The Weeknd,I Feel It Coming,0,FALSE,2016,0.78,78,0.773,0.819,0.118,0.428,0.0679,0.585,"pop, R&B"
Calvin Harris,Outside (feat. Ellie Goulding),0,FALSE,2014,0.78,78,0.646,0.823,0.0394,0.213,0.322,0.418,"hip hop, pop, Dance/Electronic"
Jimmy Eat World,The Middle,0,FALSE,2001,0.78,78,0.643,0.849,0.0526,0.0371,0.058,0.903,"rock, pop"
3 Doors Down,Kryptonite,0,FALSE,2000,0.78,78,0.545,0.865,0.0286,0.00664,0.168,0.543,"pop, rock, metal"
The Script,Hall of Fame (feat. will.i.am),0,FALSE,2012,0.78,78,0.421,0.873,0.0564,0.0654,0.123,0.629,"pop, rock"
Marshmello,FRIENDS,1,TRUE,2018,0.78,78,0.626,0.88,0.0504,0.205,0.128,0.534,"pop, Dance/Electronic"
Bon Jovi,It's My Life,0,FALSE,2000,0.78,78,0.551,0.913,0.0466,0.0263,0.347,0.544,"rock, metal"
The Offspring,"You're Gonna Go Far, Kid",1,TRUE,2008,0.78,78,0.55,0.917,0.0638,0.00428,0.197,0.601,"rock, pop, metal"
Foo Fighters,The Pretender,0,FALSE,2007,0.78,78,0.433,0.959,0.0431,0.000917,0.028,0.365,"rock, metal"
XXXTENTACION,changes,0,FALSE,2018,0.79,79,0.669,0.308,0.029,0.883,0.0984,0.52,hip hop
Lil Baby,Yes Indeed,1,TRUE,2018,0.79,79,0.963,0.346,0.53,0.0355,0.108,0.562,hip hop
Sam Smith,Too Good At Goodbyes,0,FALSE,2017,0.79,79,0.681,0.372,0.0432,0.64,0.169,0.476,pop
Future,Mask Off,1,TRUE,2017,0.79,79,0.833,0.434,0.431,0.0102,0.165,0.281,"hip hop, pop"
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,0,FALSE,2019,0.79,79,0.755,0.522,0.0575,0.533,0.0685,0.925,hip hop
Post Malone,Wow.,1,TRUE,2019,0.79,79,0.829,0.539,0.208,0.136,0.103,0.388,hip hop
Frank Ocean,Pink + White,0,FALSE,2016,0.79,79,0.544,0.552,0.0991,0.67,0.415,0.554,"hip hop, pop, R&B"
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),0,FALSE,2016,0.79,79,0.728,0.563,0.134,0.621,0.179,0.352,pop
50 Cent,Candy Shop,1,TRUE,2005,0.79,79,0.614,0.574,0.466,0.0253,0.38,0.755,"hip hop, pop"
Dean Lewis,Be Alright,1,TRUE,2018,0.79,79,0.553,0.586,0.0362,0.697,0.0813,0.443,pop
Ariana Grande,One Last Time,0,FALSE,2014,0.79,79,0.628,0.593,0.0323,0.093,0.096,0.104,pop
Lil Nas X,Old Town Road - Remix,0,FALSE,2019,0.79,79,0.878,0.619,0.102,0.0533,0.113,0.639,"hip hop, pop"
Sam Smith,Like I Can,0,FALSE,2014,0.79,79,0.656,0.627,0.0379,0.343,0.124,0.481,pop
Hoobastank,The Reason,0,FALSE,2003,0.79,79,0.472,0.671,0.029,0.0129,0.159,0.0681,"pop, rock, metal"
Selena Gomez & The Scene,Love You Like A Love Song,0,FALSE,2011,0.79,79,0.858,0.678,0.0469,0.0761,0.0741,0.922,"pop, Dance/Electronic"
Miley Cyrus,Party In The U.S.A.,0,FALSE,2009,0.79,79,0.652,0.698,0.042,0.00112,0.0886,0.47,pop
One Direction,Drag Me Down,0,FALSE,2015,0.79,79,0.73,0.703,0.0369,0.109,0.0657,0.595,pop
NF,Let You Down,0,FALSE,2017,0.79,79,0.662,0.714,0.121,0.312,0.179,0.464,"hip hop, pop"
Cardi B,I Like It,1,TRUE,2018,0.79,79,0.816,0.726,0.129,0.099,0.372,0.65,"hip hop, pop"
Jonas Brothers,Sucker,0,FALSE,2019,0.79,79,0.842,0.734,0.0588,0.0427,0.106,0.952,pop
Avicii,Waiting For Love,0,FALSE,2015,0.79,79,0.579,0.736,0.0527,0.31,0.198,0.613,"pop, Dance/Electronic"
Dr. Dre,Forgot About Dre,1,TRUE,1999,0.79,79,0.924,0.74,0.0774,0.0827,0.163,0.621,hip hop
Maroon 5,Animals,0,FALSE,2014,0.79,79,0.279,0.742,0.0898,0.000185,0.593,0.328,pop
The Fray,How to Save a Life,0,FALSE,2005,0.79,79,0.64,0.743,0.0379,0.269,0.101,0.361,pop
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",1,TRUE,2017,0.79,79,0.893,0.745,0.0571,0.0642,0.0943,0.872,"hip hop, pop, Dance/Electronic"
Coldplay,Clocks,0,FALSE,2002,0.79,79,0.577,0.749,0.0279,0.599,0.183,0.255,"rock, pop"
Coldplay,Clocks,0,FALSE,2002,0.79,79,0.577,0.749,0.0279,0.599,0.183,0.255,"rock, pop"
DNCE,Cake By The Ocean,1,TRUE,2016,0.79,79,0.774,0.753,0.0517,0.152,0.0371,0.896,pop
Of Monsters and Men,Little Talks,0,FALSE,2012,0.79,79,0.457,0.757,0.032,0.0206,0.146,0.417,"pop, rock, Folk/Acoustic"
One Direction,Steal My Girl,0,FALSE,2014,0.79,79,0.536,0.768,0.0347,0.00433,0.114,0.545,pop
The Weeknd,Can't Feel My Face,0,FALSE,2015,0.79,79,0.705,0.769,0.0425,0.113,0.105,0.583,"pop, R&B"
Nelly Furtado,Maneater,0,FALSE,2006,0.79,79,0.796,0.777,0.0397,0.0261,0.121,0.787,"hip hop, pop, latin"
Jennifer Lopez,On The Floor,0,FALSE,2011,0.79,79,0.73,0.777,0.0496,0.105,0.0691,0.575,"hip hop, pop, R&B"
Demi Lovato,Heart Attack,0,FALSE,2013,0.79,79,0.504,0.785,0.104,0.0738,0.239,0.502,pop
David Guetta,Titanium (feat. Sia),0,FALSE,2012,0.79,79,0.604,0.787,0.103,0.0679,0.127,0.301,"hip hop, pop, Dance/Electronic"
Dua Lipa,Don't Start Now,0,FALSE,2019,0.79,79,0.794,0.793,0.0842,0.0125,0.0952,0.677,pop
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),0,FALSE,2018,0.79,79,0.601,0.794,0.0671,0.00987,0.388,0.244,pop
Taylor Swift,Shake It Off,0,FALSE,2014,0.79,79,0.647,0.8,0.165,0.0647,0.334,0.942,pop
Pharrell Williams,"Happy - From ""Despicable Me 2""",0,FALSE,2014,0.79,79,0.647,0.822,0.183,0.219,0.0908,0.962,"hip hop, pop"
Britney Spears,Gimme More,0,FALSE,2007,0.79,79,0.788,0.844,0.0334,0.25,0.0723,0.382,pop
Daddy Yankee,Con Calma,0,FALSE,2019,0.79,79,0.737,0.86,0.0593,0.11,0.0574,0.656,latin
Usher,DJ Got Us Fallin' In Love (feat. Pitbull),0,FALSE,2010,0.79,79,0.663,0.861,0.109,0.0338,0.082,0.654,"hip hop, pop, R&B"
The Chainsmokers,Don't Let Me Down,0,FALSE,2016,0.79,79,0.532,0.869,0.172,0.157,0.136,0.422,"pop, Dance/Electronic"
blink-182,All The Small Things,0,FALSE,1999,0.79,79,0.434,0.897,0.0488,0.0103,0.612,0.684,"rock, pop"
Red Hot Chili Peppers,Snow (Hey Oh),0,FALSE,2006,0.79,79,0.427,0.9,0.0499,0.116,0.119,0.599,rock
Paramore,Still into You,0,FALSE,2013,0.79,79,0.602,0.923,0.044,0.0098,0.0561,0.765,"pop, rock"
Calvin Harris,Feel So Close - Radio Edit,0,FALSE,2012,0.79,79,0.707,0.924,0.031,0.000972,0.204,0.919,"hip hop, pop, Dance/Electronic"
Calvin Harris,This Is What You Came For (feat. Rihanna),0,FALSE,2016,0.79,79,0.631,0.927,0.0332,0.199,0.148,0.465,"hip hop, pop, Dance/Electronic"
Grouplove,Tongue Tied,0,FALSE,2011,0.79,79,0.56,0.936,0.0439,0.00847,0.161,0.371,"pop, rock, Folk/Acoustic"
Evanescence,Bring Me To Life,0,FALSE,2003,0.79,79,0.331,0.943,0.0698,0.00721,0.242,0.296,metal
Eminem,Not Afraid,1,TRUE,2010,0.79,79,0.855,0.954,0.264,0.529,0.205,0.668,hip hop
Rihanna,Needed Me,1,TRUE,2016,0.8,80,0.671,0.314,0.244,0.11,0.0825,0.296,"hip hop, pop, R&B"
J. Cole,MIDDLE CHILD,1,TRUE,2019,0.8,80,0.837,0.364,0.276,0.149,0.271,0.463,hip hop
Twenty One Pilots,Heathens,0,FALSE,2016,0.8,80,0.732,0.396,0.0286,0.0841,0.105,0.548,rock
Sam Smith,Stay With Me,0,FALSE,2014,0.8,80,0.418,0.42,0.0414,0.588,0.11,0.184,pop
Offset,Ric Flair Drip (with Metro Boomin),1,TRUE,2017,0.8,80,0.88,0.428,0.206,0.149,0.114,0.333,"hip hop, pop"
Chord Overstreet,Hold On,0,FALSE,2017,0.8,80,0.618,0.443,0.0526,0.469,0.0829,0.167,"pop, Folk/Acoustic"
"Tyler, The Creator",EARFQUAKE,1,TRUE,2019,0.8,80,0.554,0.498,0.0685,0.23,0.795,0.413,hip hop
Lana Del Rey,Doin' Time,1,TRUE,2019,0.8,80,0.641,0.559,0.0355,0.404,0.0937,0.523,pop
Post Malone,Better Now,1,TRUE,2018,0.8,80,0.68,0.578,0.04,0.331,0.135,0.341,hip hop
Post Malone,Better Now,1,TRUE,2018,0.8,80,0.68,0.578,0.04,0.331,0.135,0.341,hip hop
Kendrick Lamar,LOVE. FEAT. ZACARI.,1,TRUE,2017,0.8,80,0.8,0.585,0.0924,0.264,0.153,0.779,hip hop
The Weeknd,Call Out My Name,0,FALSE,2018,0.8,80,0.461,0.593,0.0356,0.17,0.307,0.175,"pop, R&B"
Flo Rida,Low (feat. T-Pain),0,FALSE,2008,0.8,80,0.918,0.609,0.0791,0.0928,0.139,0.304,"hip hop, pop"
Imagine Dragons,Natural,0,FALSE,2018,0.8,80,0.704,0.611,0.0409,0.217,0.0812,0.22,rock
Coldplay,Viva La Vida,0,FALSE,2008,0.8,80,0.486,0.617,0.0287,0.0954,0.109,0.417,"rock, pop"
Kendrick Lamar,All The Stars (with SZA),1,TRUE,2018,0.8,80,0.698,0.633,0.0597,0.0605,0.0926,0.552,hip hop
Imagine Dragons,Whatever It Takes,0,FALSE,2017,0.8,80,0.672,0.655,0.0311,0.0362,0.117,0.556,rock
Zedd,The Middle,0,FALSE,2018,0.8,80,0.753,0.657,0.0449,0.171,0.112,0.437,"hip hop, pop, Dance/Electronic"
Coldplay,A Sky Full of Stars,0,FALSE,2014,0.8,80,0.545,0.675,0.0279,0.00617,0.209,0.162,"rock, pop"
Anne-Marie,2002,0,FALSE,2018,0.8,80,0.697,0.683,0.117,0.0372,0.137,0.603,"pop, Dance/Electronic"
Twenty One Pilots,Ride,0,FALSE,2015,0.8,80,0.645,0.713,0.0393,0.00835,0.113,0.566,rock
Vance Joy,Riptide,0,FALSE,2014,0.8,80,0.484,0.731,0.0379,0.431,0.151,0.51,"rock, pop"
Kanye West,All Falls Down,1,TRUE,2004,0.8,80,0.657,0.734,0.484,0.149,0.139,0.434,hip hop
MAGIC!,Rude,0,FALSE,2014,0.8,80,0.773,0.758,0.0381,0.0422,0.305,0.925,set()
Justin Bieber,Sorry,0,FALSE,2015,0.8,80,0.654,0.76,0.045,0.0797,0.299,0.41,pop
Justin Bieber,Sorry,0,FALSE,2015,0.8,80,0.654,0.76,0.045,0.0797,0.299,0.41,pop
Marshmello,Silence,0,FALSE,2017,0.8,80,0.52,0.761,0.0853,0.256,0.17,0.286,"pop, Dance/Electronic"
Black Eyed Peas,I Gotta Feeling,0,FALSE,2009,0.8,80,0.743,0.766,0.0265,0.0873,0.509,0.61,"hip hop, pop"
Taio Cruz,Dynamite,0,FALSE,2010,0.8,80,0.751,0.783,0.0859,0.00379,0.036,0.816,"hip hop, pop"
Pitbull,Time of Our Lives,1,TRUE,2014,0.8,80,0.721,0.802,0.0583,0.0921,0.694,0.724,"hip hop, pop, latin"
Timbaland,The Way I Are,0,FALSE,2007,0.8,80,0.731,0.807,0.1,0.181,0.319,0.765,"hip hop, pop, R&B"
Kesha,TiK ToK,0,FALSE,2010,0.8,80,0.755,0.837,0.142,0.0991,0.289,0.714,"pop, Dance/Electronic"
My Chemical Romance,Teenagers,0,FALSE,2006,0.8,80,0.463,0.857,0.0632,0.0506,0.184,0.856,rock
Fall Out Boy,Centuries,0,FALSE,2015,0.8,80,0.393,0.858,0.0729,0.00359,0.102,0.56,rock
Paloma Faith,Only Love Can Hurt Like This,0,FALSE,2014,0.8,80,0.566,0.885,0.0818,0.0958,0.334,0.304,"pop, R&B, Dance/Electronic"
Panic! At The Disco,High Hopes,0,FALSE,2018,0.8,80,0.579,0.904,0.0618,0.193,0.064,0.681,rock
Kings of Leon,Sex on Fire,0,FALSE,2008,0.8,80,0.542,0.905,0.054,0.00172,0.136,0.374,rock
Kings of Leon,Sex on Fire,0,FALSE,2008,0.8,80,0.542,0.905,0.054,0.00172,0.136,0.374,rock
Lady Gaga,Bad Romance,1,TRUE,2009,0.8,80,0.696,0.921,0.0363,0.00314,0.0842,0.714,pop
Lady Gaga,Bad Romance,1,TRUE,2009,0.8,80,0.696,0.921,0.0363,0.00314,0.0842,0.714,pop
Red Hot Chili Peppers,Can't Stop,0,FALSE,2002,0.8,80,0.618,0.938,0.0456,0.0179,0.167,0.875,rock
Pitbull,Timber (feat. Ke$ha),0,FALSE,2012,0.8,80,0.581,0.963,0.0981,0.0295,0.139,0.788,"hip hop, pop, latin"
Outkast,Hey Ya!,0,FALSE,2003,0.8,80,0.727,0.974,0.0664,0.103,0.174,0.965,"hip hop, pop"
Ed Sheeran,Thinking out Loud,0,FALSE,2014,0.81,81,0.781,0.445,0.0295,0.474,0.184,0.591,pop
Drake,God's Plan,1,TRUE,2018,0.81,81,0.754,0.449,0.109,0.0332,0.552,0.357,"hip hop, pop, R&B"
Wiz Khalifa,See You Again (feat. Charlie Puth),0,FALSE,2015,0.81,81,0.689,0.481,0.0815,0.369,0.0649,0.283,"hip hop, pop"
Lauv,I Like Me Better,0,FALSE,2018,0.81,81,0.752,0.505,0.253,0.535,0.104,0.419,"pop, Dance/Electronic"
Bad Bunny,Callaita,1,TRUE,2019,0.81,81,0.61,0.624,0.309,0.6,0.243,0.244,latin
